,true_y,pre_x1,pre_x2,pre_coordsX,pre_coordsY
231,-3935.4249203975523,-496.78716931215337,-552.8734549773696,10,13
232,-4088.0072115154007,-501.6627873031098,-540.8083246489782,10,14
233,-4280.678182583236,-494.98004289374427,-550.8055955149873,10,15
234,-4321.823486741306,-494.60812444975784,-541.8489797488952,10,16
235,-4234.6442439476705,-477.77222932037955,-546.2794620253854,10,17
236,-4110.71280330645,-494.90855736857935,-541.2266739367288,10,18
237,-3821.348774849842,-494.8554072161461,-542.5760036033339,10,19
238,-3433.8142139835577,-493.3760763222564,-540.7137166180689,10,20
239,-3029.1998087379257,-489.95972456936016,-544.841695949793,10,21
240,-2656.4595786812947,-493.03103716316514,-545.0265244822228,10,22
241,-2367.0666030318093,-498.6556713357009,-555.3715544252822,10,23
242,-2086.0189070085235,-487.7780015366601,-557.0482991013685,10,24
243,-1150.4309709239228,-489.82448030341243,-545.1684153977644,11,0
244,-1752.1742164257898,-495.02031805309457,-551.8282105361945,11,1
245,-3134.744953429022,-499.23506742868153,-545.8231929657882,11,4
246,-3371.7085278009254,-500.91803254086136,-551.3831007896621,11,5
247,-3440.6677631234475,-496.9515195195389,-547.7707494624494,11,6
248,-3452.00041776107,-497.2074264575446,-548.3225630845849,11,7
249,-3363.553497581419,-492.13692423235227,-535.4339392401545,11,8
250,-3476.5599093854503,-498.4413453687126,-543.485011794512,11,10
251,-3563.2776388867615,-480.36768320264963,-540.4032939291657,11,11
252,-3890.106819616595,-499.741291224377,-557.6787126194448,11,12
253,-3972.6971096281695,-486.24979850371375,-535.9591610964322,11,13
254,-4222.112445687101,-494.2180486019637,-542.4436914505769,11,14
255,-4312.951626411908,-485.81002163253453,-545.1203428053586,11,15
256,-4327.366738333018,-489.0079354464432,-548.5025681573126,11,16
257,-4244.936661710455,-493.0511426797224,-560.5072166452131,11,17
258,-3942.8459982566374,-494.4433678871251,-551.3883525383422,11,18
259,-3587.3211069449144,-494.16366549828905,-551.2694545307386,11,19
260,-3212.5847171876103,-489.43181753900484,-559.7804729646233,11,20
261,-2773.8210219106154,-479.5977997689844,-542.1489807271221,11,21
262,-2526.5226396655885,-494.36326504769113,-544.701337072949,11,22
263,-2362.1738048793522,-513.7490737454697,-541.9500469430524,11,23
264,-2127.3479217016943,-490.53520776776304,-537.39462840063,11,24
265,-1316.7584589310893,-514.818987866296,-547.6291007251309,12,0
266,-2393.762660066458,-502.0293972237074,-548.4327595527245,12,2
267,-2713.3458381172773,-482.42438530766384,-546.3336080840566,12,3
268,-2956.3454542803024,-489.29166064603936,-537.4952765385863,12,4
269,-3245.1111622197013,-510.04039971565027,-559.1437606789594,12,6
270,-3146.442721186107,-484.7979324288837,-545.1969019707828,12,7
271,-3200.0838021511013,-493.6317967278149,-545.6087178629658,12,8
272,-3315.0896227655594,-505.258319682171,-545.1755249345123,12,9
273,-3438.262266530466,-492.56053189725736,-540.3039842108863,12,10
274,-3660.917690793148,-489.1815158692266,-540.5222919868826,12,11
275,-4000.0006564145833,-504.2141682647349,-549.9040476049054,12,12
276,-4140.61452442489,-492.68683031846604,-539.1613966286639,12,13
277,-4297.583141679859,-494.1989638305478,-541.5591284438068,12,14
278,-4310.698579464346,-488.2101202811697,-545.79331068008,12,15
279,-4276.97031729382,-505.3970062446225,-549.3357941431472,12,16
280,-3911.0724265819117,-481.8699547569621,-540.7129187098956,12,17
281,-3288.729555114358,-490.8723427621492,-545.7152370319938,12,19
282,-2508.9158912579546,-493.6533567502555,-548.5214984489364,12,22
283,-2289.325089791578,-501.5242521331662,-539.8355854005063,12,24
284,-1431.5654509778317,-500.00161369098123,-547.1271507685483,13,0
285,-2369.6770280646015,-499.16016418087474,-542.8702683941276,13,2
286,-2622.753478720985,-496.95471221709744,-537.0894923617749,13,3
287,-2835.872917044449,-477.9921772416864,-553.5232129871724,13,5
288,-2867.090165403601,-497.48075429050147,-535.7613729054269,13,6
289,-3266.0782580155114,-492.7042504126585,-543.2814775564816,13,9
290,-3533.902651271209,-491.8502101804195,-545.5385288128585,13,10
291,-3852.3387758571457,-500.91950448554917,-547.7041490150377,13,11
292,-4135.573747266573,-501.09959952421195,-553.3266826157172,13,12
293,-4311.696940654528,-498.91750958125004,-555.8883134370337,13,13
294,-4332.163183455435,-494.9026014930138,-553.2624688191024,13,14
295,-4198.144995524326,-488.38027302333927,-548.0579108141816,13,15
296,-4064.482409091866,-500.86110749926377,-554.758102135184,13,16
297,-3719.1748002262466,-493.5748198748639,-548.6344772847418,13,17
298,-3443.134989046577,-504.66348451516114,-551.9726350957762,13,18
299,-3183.207057689987,-509.46818164558215,-561.5356551216166,13,19
300,-2830.617129703947,-492.20499383988295,-539.4296643798701,13,20
301,-2726.551861808331,-505.59733974268886,-545.6235901514224,13,21
302,-2546.1218188482035,-482.26838957516674,-544.59928506393,13,22
303,-2434.759893987544,-500.7359165773959,-544.4442989172195,13,24
304,-1551.349182914247,-498.6039677835912,-539.1694451002895,14,0
305,-2002.1042270989553,-499.7842911577649,-560.2863412745912,14,1
306,-2286.846066333467,-501.0521077347726,-542.4364948401851,14,2
307,-2467.0715967475676,-504.7577840685889,-540.5820413061662,14,3
308,-2506.8531272417954,-484.5511214133051,-541.3700437282859,14,4
309,-2622.769438830637,-492.06062082328367,-553.379375046652,14,5
310,-2663.6716671688655,-482.4618014349805,-543.5300490396543,14,6
311,-2864.2444684414245,-506.1024509946831,-544.6634264924679,14,7
312,-3068.697846278121,-494.9062459142738,-544.8676378766895,14,8
313,-3358.973829152845,-504.6922708217496,-538.7148303181056,14,9
314,-3691.4276410123803,-504.7069520218744,-542.6043632040464,14,10
315,-4005.5521479997115,-495.62707032308197,-556.5877495825877,14,11
316,-4171.508099316553,-498.707544506531,-545.1053737740853,14,12
317,-4253.3876423328375,-497.7086138021323,-546.3126960455763,14,13
318,-4211.96599310326,-504.2111661526262,-543.6004241979576,14,14
319,-4003.1223119272677,-488.38985614109083,-551.3319197339782,14,15
320,-3727.1289189389627,-493.3753288351308,-541.8306856123432,14,16
321,-3494.660196825691,-506.4280783220815,-546.0443785538238,14,17
322,-3181.778481292545,-499.80838234232255,-537.8688086182246,14,18
323,-2944.258480009771,-485.262121427799,-540.412029488451,14,19
324,-2794.9615873223843,-475.9691144778552,-542.6183242051495,14,20
325,-2837.9257016851066,-506.5123787543355,-546.1731947490749,14,21
326,-2727.1428503859574,-488.28569697830017,-543.9901662411851,14,22
327,-2631.5447340118435,-482.53041742500056,-547.3350886425103,14,23
328,-2606.6552433949955,-509.9021018147774,-548.4114516235076,14,24
329,-1622.7214814184963,-496.7198502234657,-549.914867098263,15,0
330,-1925.864506363966,-491.76729274907234,-552.1249240004189,15,1
331,-2118.386836624844,-493.6991347126785,-543.6206051040598,15,2
332,-2316.9308337162197,-489.11246788966287,-548.4163899905328,15,4
333,-2415.681963702859,-490.761086963189,-542.2772255899654,15,5
334,-2599.2196529202724,-486.4190064219718,-549.253062143937,15,6
335,-2890.8734829369137,-498.41519177752457,-554.1620379801432,15,7
336,-3179.5781046121047,-494.3061407066161,-548.8736635324609,15,8
337,-3535.5137107313553,-503.0353226606424,-546.5563048666644,15,9
338,-3812.009330717443,-489.9170386558824,-548.4543841867719,15,10
339,-4040.505095672626,-496.0848012026365,-542.3705952873993,15,11
340,-4198.540901465755,-504.6529500769759,-546.247446296777,15,12
341,-4212.574641927616,-503.72761101131766,-557.6785683965903,15,13
342,-3935.072311688762,-485.0503764450342,-542.4928617526224,15,14
343,-3724.796590901729,-495.5167427596689,-536.3957193773002,15,15
344,-3533.369049486222,-502.5739579223425,-548.3602510252018,15,16
345,-3242.863848126509,-498.4100934144597,-534.5112560071644,15,17
346,-3031.1540850616525,-506.129597922775,-540.0338507432836,15,19
347,-2985.8261293940113,-500.0947182560685,-538.4414245672284,15,20
348,-2989.818950249197,-492.7757075818347,-554.7286201881038,15,21
349,-2943.074967933047,-491.14368630008823,-552.1101643536322,15,22
350,-2846.2682082794613,-496.5948990364519,-545.4530534161,15,23
351,-2559.9461584482965,-485.543989600031,-551.8026484106678,15,24
352,-1631.1617417039415,-496.69605200717734,-548.9613228636157,16,0
353,-1930.3976699992397,-489.67824769473714,-535.4213940110004,16,2
354,-2160.395367102822,-493.94355311004864,-536.9210959798725,16,4
355,-2367.26247122702,-491.8723658901919,-546.1085450662023,16,5
356,-2641.75017208779,-495.0644458055959,-545.6861483292896,16,6
357,-3300.568548899349,-485.24334909071945,-543.6753831841005,16,8
358,-3716.5893750041873,-498.93045778401785,-555.1666769815287,16,9
359,-3896.254024016113,-496.56215329526674,-536.4480396695844,16,10
360,-4077.880298978398,-503.07940706895124,-542.0330617384753,16,11
361,-4119.716465253743,-507.1409347723301,-548.2348166478133,16,12
362,-3949.528441357685,-496.1743588033839,-546.1206787936276,16,13
363,-3750.1168974600587,-502.41021327208915,-539.8461406402686,16,14
364,-3478.7746789039766,-488.2282849820927,-539.1861058912813,16,15
365,-3336.664675128661,-495.4362657781003,-548.9011266896572,16,16
366,-3156.9450259107102,-493.00564262383324,-536.5335951327007,16,17
367,-3190.6887167769755,-511.9387171172503,-545.4843586153644,16,18
368,-3143.3385679642424,-493.6380609086415,-545.5685460596237,16,19
369,-3183.6932191349156,-496.46860679310265,-541.9463520316813,16,20
370,-3214.7820106658346,-498.9188239419752,-545.711675170588,16,21
371,-3178.894440637055,-507.4671217591693,-539.9182228510276,16,22
372,-2951.1656401030987,-498.11108506822984,-542.7293916501808,16,23
373,-2557.7393990265073,-483.12977768421564,-550.9737035197202,16,24
374,-1728.355173571277,-499.1674928945273,-550.0372586715378,17,1
375,-1842.4807937376977,-498.319469648353,-555.6725757333967,17,2
376,-1961.1850891061708,-501.9986138503014,-541.2483256224508,17,3
377,-2178.192945484844,-505.3530813748927,-546.3173404731202,17,4
378,-2447.6875781435424,-491.7963514166743,-552.2804553497475,17,5
379,-2777.1344168336373,-501.18435156199973,-536.7825365715452,17,6
380,-3470.178965269219,-485.93870892448433,-541.144931872814,17,8
381,-3768.0424244726,-496.43288565655513,-537.7245776542564,17,9
382,-3960.5848912502543,-490.15383320500564,-554.7362246712239,17,10
383,-3906.068685931665,-496.56179835111624,-550.2908053256836,17,12
384,-3477.5689884004696,-485.1428144441639,-543.0314890371493,17,14
385,-3341.6556781612308,-486.91706380869203,-549.2404573583443,17,15
386,-3287.538059897949,-500.65364931628994,-550.8948934991547,17,16
387,-3194.63626987413,-490.3430104097915,-537.313546712697,17,17
388,-3293.8969300436243,-490.86064223615136,-554.2649963210573,17,18
389,-3415.9525071749035,-506.316713967694,-549.7036447343481,17,19
390,-3437.152532116223,-500.1758840795848,-546.6092353898695,17,20
391,-3405.2865002891645,-500.11717879833293,-543.13124980362,17,21
392,-3302.855562515977,-508.40220253153785,-540.8564829280086,17,22
393,-3015.65015334113,-503.51705756962497,-552.8481251026245,17,23
394,-2571.9717633239557,-494.5064273400982,-548.3321841813154,17,24
395,-1531.5670160298694,-498.52958633409884,-543.9513095546887,18,0
396,-1619.2868697305985,-493.11638516798894,-541.008588978683,18,1
397,-1778.961013174811,-494.2580290986208,-557.1339635112383,18,2
398,-1941.4864143558714,-489.59473233344266,-537.3808601109888,18,3
399,-2265.9310115693147,-500.6184482344428,-545.5870353782179,18,4
400,-2602.9093530674827,-495.5762093131245,-542.321790530168,18,5
401,-3028.938873373608,-493.22108734762895,-558.5494862027398,18,6
402,-3345.8635706702335,-499.1314744969876,-535.2359159157264,18,7
403,-3650.0586887817103,-496.64952680291236,-543.306464124703,18,8
404,-3794.6564799171374,-486.0563493055068,-547.3949137452514,18,9
405,-3908.22182092734,-499.76352258252155,-551.1950063874441,18,10
406,-3820.320940489965,-507.15153419615234,-537.9293965909897,18,11
407,-3672.645532337405,-501.7223697341581,-544.00248704148,18,12
408,-3477.547339284783,-491.1565798417262,-546.3803717508104,18,13
409,-3344.415092762823,-515.667966582772,-546.2660686491228,18,15
410,-3291.73396069499,-497.47162193462736,-541.6961868082387,18,16
411,-3354.5140628150125,-494.5888067346354,-537.6607711511459,18,17
412,-3577.995603128812,-515.6705687974095,-546.0424662815976,18,18
413,-3573.419869319982,-492.9301849632752,-544.2642479090518,18,19
414,-3498.4694834431702,-493.24505019469154,-548.7206122340668,18,21
415,-3258.837478613815,-492.0289057671754,-544.977992647863,18,22
416,-2891.777931894212,-484.32799901285784,-556.8129600989124,18,23
