,LST,GNDBI,GNDVI,LNDVI,X,Y,Year
64,51.95001221,-8.8713,-1.8922,0.040857589,404460,3710340,1995
65,48.05001831,-11.5457,11.0919,0.166776999,404940,3710340,1995
66,41.65002441,-16.3447,16.0193,5.884840417,405630,3710340,1995
67,41.65002441,-15.35,14.7842,1.526228031,405660,3710340,1995
68,50.05001831,-12.8369,1.9328,-0.031276392,397230,3710310,1995
69,46.25,-19.0073,13.9333,0.947036969,398550,3710310,1995
70,44.45001221,-15.412,15.2034,2.967817346,400080,3710310,1995
71,50.55001831,-9.3454,3.2437,0.142617904,402030,3710310,1995
72,48.3500061,-11.4853,4.6894,0.313153185,402210,3710310,1995
73,48.45001221,-12.5255,2.7252,-0.140249442,402780,3710310,1995
74,47.8500061,-11.6761,4.6749,0.072724052,403050,3710310,1995
75,47.15002441,-9.797,5.0914,0.311978989,403440,3710310,1995
76,50.65002441,-9.5121,-3.9896,0.25840206,396630,3710280,1995
77,50.55001831,-12.7197,2.2546,0.054957761,397200,3710280,1995
78,47.65002441,-18.8674,11.4262,0.665903511,398400,3710280,1995
79,47.05001831,-13.3541,14.1253,1.601630275,398970,3710280,1995
80,47.8500061,-13.7278,10.6747,0.305676804,399120,3710280,1995
81,50.75,-15.2323,7.2282,-0.2241386,401610,3710280,1995
82,49.15002441,-9.3094,3.3978,0.107099931,402030,3710280,1995
83,46.15002441,-12.9473,7.5692,0.808654779,403260,3710280,1995
84,51.55001831,-9.395,-1.687,0.038074697,396810,3710250,1995
85,47.65002441,-18.1249,10.5072,0.453457969,398370,3710250,1995
86,48.3500061,-16.3296,10.7689,0.905910939,399510,3710250,1995
87,45.55001831,-15.6703,10.8744,0.139562739,400230,3710250,1995
88,50.55001831,-12.1054,0.6602,0.066106539,401250,3710250,1995
89,51.25,-15.3248,6.4842,0.150753288,401550,3710250,1995
90,48.95001221,-3.3765,-5.9376,0.466185868,403980,3710250,1995
91,51.25,-9.2908,0.7667,0.036057037,396150,3710220,1995
92,48.75,-5.7248,-5.451,0.095450083,396360,3710220,1995
93,48.3500061,-13.4106,6.2219,0.267756534,399180,3710220,1995
94,51.55001831,-12.7179,4.3245,-0.069961668,399390,3710220,1995
95,45.95001221,-17.3867,15.4489,1.104404886,400140,3710220,1995
96,46.45001221,-14.2907,10.3977,1.289066892,400860,3710220,1995
97,47.65002441,-6.5154,2.5337,0.209482611,403830,3710220,1995
98,52.25,-6.3633,-4.0071,-0.36560827,404370,3710220,1995
99,51.25,-9.0939,1.3413,0.010786392,395280,3710190,1995
100,50.45001221,-9.9619,5.679,0.384783924,395880,3710190,1995
101,49.15002441,-6.4755,-6.1602,0.465672117,396390,3710190,1995
102,50.55001831,-12.0084,2.5269,0.024877446,397230,3710190,1995
103,46.8500061,-17.0674,14.3262,1.137190496,398880,3710190,1995
104,48.95001221,-13.105,5.3256,0.310708246,400440,3710190,1995
105,49.45001221,-11.7794,6.6136,-0.056497531,401820,3710190,1995
106,48.55001831,-9.4642,2.6676,-0.179950959,402150,3710190,1995
107,50.65002441,-8.8818,-0.1103,-0.002130456,404430,3710190,1995
108,45.55001831,-15.7702,11.0524,3.788757608,404610,3710190,1995
109,42.3500061,-13.7978,12.078,0.453672205,405630,3710190,1995
110,51.25,-9.0058,1.0506,0.005644596,395220,3710160,1995
111,51.25,-9.4948,1.5744,0.045851606,395250,3710160,1995
112,51.15002441,-10.9327,2.4521,-0.004688403,395400,3710160,1995
113,50.65002441,-10.3373,6.3945,0.289156451,395880,3710160,1995
114,51.05001831,-10.5926,5.5725,0.052679969,395970,3710160,1995
115,47.65002441,-17.1453,10.7561,0.940597431,398670,3710160,1995
116,47.65002441,-15.7233,10.1071,0.453393999,400320,3710160,1995
117,50.65002441,-10.1333,-1.4291,0.008314741,401100,3710160,1995
118,47.95001221,-12.4319,6.2458,0.960632513,401760,3710160,1995
119,45.65002441,-12.844,8.0017,1.212706657,405060,3710160,1995
120,48.55001831,-14.8381,6.6894,-0.100664351,395640,3710130,1995
121,51.05001831,-10.1011,1.5298,0.07374966,396120,3710130,1995
122,49.8500061,-13.7732,4.0303,0.285407905,399180,3710130,1995
123,47.45001221,-15.4554,9.5097,1.196792985,399540,3710130,1995
124,44.75,-17.54,18.5209,0.485108242,399870,3710130,1995
125,51.95001221,-10.1096,-1.4767,-0.047986731,401220,3710130,1995
126,50.65002441,-7.7772,-2.0272,0.103761433,404370,3710130,1995
127,51.25,-10.8408,4.575,0.214025323,396000,3710100,1995
128,53.3500061,-6.2574,-2.5066,0.071726141,396990,3710100,1995
129,49.05001831,-13.6237,4.3683,0.332475756,402900,3710100,1995
130,46.95001221,-13.0536,7.3843,0.432150266,403200,3710100,1995
131,49.95001221,-9.6662,0.2332,0.003716379,404400,3710100,1995
132,47.55001831,-17.1192,12.8992,1.741558552,400470,3710070,1995
133,49.45001221,-11.5593,3.8708,0.127399201,400950,3710070,1995
134,46.25,-12.7113,6.9265,1.234338973,403200,3710070,1995
135,51.55001831,-11.5477,1.5011,0.161693228,398010,3710040,1995
136,43.15002441,-19.0641,18.2858,1.600710115,399720,3710040,1995
137,48.65002441,-11.5406,3.2736,0.232368213,401640,3710040,1995
138,46.25,-16.3004,13.5217,1.659997179,403320,3710040,1995
139,45.65002441,-15.6243,14.5947,0.334975154,405540,3710040,1995
140,50.15002441,-12.7465,3.3953,0.150970834,395490,3710010,1995
141,51.55001831,-7.4491,-3.6108,-0.152724266,396180,3710010,1995
142,53.95001221,-5.4671,-9.2539,0.974645905,397710,3710010,1995
143,45.55001831,-16.6783,15.5645,4.462973263,399810,3710010,1995
144,47.8500061,-16.1283,11.7848,0.788239422,400770,3710010,1995
145,48.75,-10.5111,1.9919,-0.060186071,401640,3710010,1995
146,48.25,-9.3589,0.1267,0.002736894,401970,3710010,1995
147,49.65002441,-5.7229,1.899,-0.077919872,403950,3710010,1995
148,47.05001831,-17.5223,10.2317,0.540788798,405030,3710010,1995
149,52.05001831,-11.8198,5.0714,0.378131281,395730,3709980,1995
150,52.05001831,-10.0732,3.7595,0.261892476,395790,3709980,1995
151,54.25,-5.9429,-6.8847,0.496033576,397890,3709980,1995
152,45.15002441,-18.5279,14.4483,2.8921441,400320,3709980,1995
153,50.3500061,-9.2245,0.6235,-0.029537364,401730,3709980,1995
154,49.8500061,-12.0728,2.5125,0.067594785,402480,3709980,1995
155,50.65002441,-11.8394,0.7606,0.011378617,402870,3709980,1995
156,49.45001221,-5.9291,-0.305,0.003102094,404190,3709980,1995
157,54.25,-5.6308,-7.5551,0.491122955,397890,3709950,1995
158,48.95001221,-11.4002,0.7026,-0.027903597,399270,3709950,1995
159,52.25,-11.0294,1.1905,-0.104173763,399480,3709950,1995
160,52.65002441,-10.3523,-2.732,0.118424411,402810,3709950,1995
161,51.75,-9.1017,-1.8442,0.103834829,397500,3709920,1995
162,52.45001221,-8.6879,-2.6091,0.135540069,397530,3709920,1995
163,54.25,-6.7132,-6.4479,0.536700816,397950,3709920,1995
164,51.95001221,-13.1008,3.8656,0.113063142,398610,3709920,1995
165,48.25,-16.3892,14.0238,0.393168225,399870,3709920,1995
166,49.05001831,-12.9214,3.9048,-0.120152205,402330,3709920,1995
167,56.95001221,-10.7001,-2.3003,0.130348018,398310,3709890,1995
168,56.95001221,-10.4638,-2.3114,0.180462594,398340,3709890,1995
169,48.65002441,-15.675,7.5948,0.237513823,400740,3709890,1995
170,47.8500061,-14.1833,5.7124,0.710584548,400800,3709890,1995
171,51.95001221,-7.3428,-6.0129,0.593303771,401190,3709890,1995
172,50.15002441,-9.8668,-0.6811,0.020724428,401730,3709890,1995
173,48.95001221,-12.6782,1.5759,-0.076978272,402120,3709890,1995
174,48.15002441,-9.1252,1.1198,-0.114547916,404340,3709890,1995
175,52.05001831,-7.6804,-0.3065,-0.000881068,396060,3709860,1995
176,53.65002441,-7.1148,-7.4213,0.586744526,397980,3709860,1995
177,48.45001221,-13.2755,4.5115,0.305627031,399360,3709860,1995
178,51.15002441,-11.7033,1.0903,-0.017367842,402900,3709860,1995
179,48.55001831,-12.3836,4.7921,0.238208919,403170,3709860,1995
180,52.65002441,-4.991,-4.7363,0.466155202,396330,3709830,1995
181,53.05001831,-5.3333,-4.4711,0.425635657,396450,3709830,1995
182,50.45001221,-5.9274,-3.8972,0.317740907,396720,3709830,1995
183,45.8500061,-16.3745,13.3314,1.139521038,399810,3709830,1995
184,53.25,-14.0742,4.5231,-0.133655316,400590,3709830,1995
185,52.05001831,-7.7265,-5.0453,0.167898684,401250,3709830,1995
186,46.95001221,-12.1866,6.3872,0.765928392,403710,3709830,1995
187,49.45001221,-7.1082,3.9321,0.014712049,404070,3709830,1995
188,48.75,-8.8522,2.1274,0.12730908,404310,3709830,1995
189,48.65002441,-10.1448,0.9927,-0.012876469,404400,3709830,1995
190,46.8500061,-10.8748,-0.8483,-0.076953737,404790,3709830,1995
191,48.55001831,-15.1184,2.7984,0.118280239,405000,3709830,1995
192,43.05001831,-17.1869,16.7305,5.489150353,405420,3709830,1995
193,47.65002441,-10.1454,3.3155,0.265068132,396930,3709800,1995
194,45.95001221,-19.3117,13.8343,1.790525853,399120,3709800,1995
195,49.65002441,-10.7241,0.405,-0.000890282,402540,3709800,1995
196,48.65002441,-11.5446,1.8433,0.09008829,402990,3709800,1995
197,49.25,-15.2321,8.9298,-0.148519354,403590,3709800,1995
198,51.15002441,-9.6901,1.756,0.012460514,395220,3709770,1995
199,47.75,-11.6791,5.3025,0.310417301,396930,3709770,1995
200,47.75,-11.6048,5.3556,0.228762226,396960,3709770,1995
201,51.65002441,-14.6038,5.6031,-0.643129771,400380,3709770,1995
202,53.3500061,-5.1209,-7.7668,0.629574377,401070,3709770,1995
203,46.65002441,-14.5654,6.78,0.887308408,402480,3709770,1995
204,53.25,-9.9447,-3.7005,0.390205026,402660,3709770,1995
205,49.05001831,-13.931,7.1409,0.172925884,403680,3709770,1995
206,46.95001221,-11.6219,4.9887,0.276375006,403770,3709770,1995
207,50.65002441,-16.1839,4.3801,-0.35480897,405000,3709770,1995
208,51.05001831,-7.8292,0.3151,0.006024541,396090,3709740,1995
209,51.95001221,-5.892,-1.8556,-0.014432074,396180,3709740,1995
210,51.05001831,-8.8141,0.6472,-0.004360796,397260,3709740,1995
211,50.65002441,-9.1223,-0.2544,-0.007354327,397590,3709740,1995
212,55.65002441,-3.6866,-8.9658,0.869605596,398520,3709740,1995
213,51.15002441,-13.6751,2.2024,-0.069420002,400740,3709740,1995
214,49.45001221,-12.3633,0.8515,-0.007636902,401430,3709740,1995
215,46.95001221,-11.6934,5.1187,0.344299657,403770,3709740,1995
216,43.05001831,-14.1494,14.314,4.623766648,405480,3709740,1995
217,51.95001221,-10.9498,3.3458,0.071834168,395700,3709710,1995
218,51.95001221,-11.0932,3.1517,0.019590477,395850,3709710,1995
219,48.45001221,-11.8159,4.7099,0.746500283,396810,3709710,1995
220,51.65002441,-7.7084,-4.455,-0.006546513,397800,3709710,1995
221,48.65002441,-11.2832,1.8787,0.344070466,400860,3709710,1995
222,48.05001831,-12.7892,3.8628,0.105365327,403020,3709710,1995
223,48.3500061,-16.0132,8.6132,0.971568879,403500,3709710,1995
224,49.05001831,-15.3329,8.3328,0.60067985,403530,3709710,1995
225,47.45001221,-12.449,11.7365,0.505118875,405570,3709710,1995
226,50.45001221,-9.5086,1.0467,-0.023862526,397410,3709680,1995
227,50.65002441,-10.7267,0.8992,0.015526008,397620,3709680,1995
228,52.05001831,-7.5939,-4.7776,0.27433185,397830,3709680,1995
229,52.8500061,-6.8103,-5.6211,0.465845079,397860,3709680,1995
230,54.55001831,-5.7383,-6.0889,0.573689671,398580,3709680,1995
231,43.75,-20.7769,22.0614,4.191008357,400080,3709680,1995
232,47.3500061,-11.4357,2.4372,0.333279284,400830,3709680,1995
233,50.8500061,-10.9445,-1.4187,0.034774644,401370,3709680,1995
234,45.25,-16.3821,10.3884,1.549483803,402480,3709680,1995
235,47.25,-18.0287,10.7089,0.848456664,403320,3709680,1995
236,47.55001831,-16.5253,7.7409,0.385275492,405030,3709680,1995
237,48.3500061,-13.3652,11.0148,-0.597505775,405300,3709680,1995
238,43.8500061,-12.7989,12.4209,3.850874222,405480,3709680,1995
239,51.95001221,-11.2363,3.2634,0.012207778,395880,3709650,1995
240,45.75,-14.2031,9.7604,0.518413981,396960,3709650,1995
241,51.15002441,-9.8255,1.1357,-0.009046407,397440,3709650,1995
242,44.55001831,-22.0245,17.1271,1.782636053,399270,3709650,1995
243,47.3500061,-10.6666,1.6424,0.292709574,400890,3709650,1995
244,51.95001221,-9.2634,-4.6369,0.103028512,401280,3709650,1995
245,48.45001221,-15.5947,6.7416,0.424828327,402840,3709650,1995
246,48.3500061,-14.193,7.4951,0.550410017,403620,3709650,1995
247,51.95001221,-9.2742,2.0542,0.089598369,395190,3709620,1995
248,51.45001221,-10.7445,3.055,0.047023874,395730,3709620,1995
249,50.05001831,-8.331,2.8207,0.056653601,396450,3709620,1995
250,48.65002441,-15.1896,8.6972,0.633663818,398760,3709620,1995
251,51.95001221,-11.081,-0.946,0.02130891,400560,3709620,1995
252,48.65002441,-15.7577,4.4633,0.3887519,401520,3709620,1995
253,43.75,-17.0721,11.3384,3.195531787,402480,3709620,1995
254,45.3500061,-16.6376,11.8001,1.432368783,404910,3709620,1995
255,51.15002441,-8.0346,1.0264,-0.009549593,396570,3709590,1995
256,47.75,-15.9516,7.1735,0.644521539,402810,3709590,1995
257,47.95001221,-13.6582,5.7794,0.65377865,402960,3709590,1995
258,46.8500061,-17.8755,10.8139,1.286608142,403410,3709590,1995
259,47.65002441,-13.5872,8.192,0.506517726,403710,3709590,1995
260,44.45001221,-14.8536,11.446,3.338998008,404820,3709590,1995
261,50.3500061,-9.2066,3.0742,-0.088523286,397170,3709560,1995
262,47.65002441,-16.8247,10.6883,1.329126796,398820,3709560,1995
263,45.95001221,-19.5184,16.4161,2.116705845,399660,3709560,1995
264,45.25,-19.0541,19.0649,2.258466846,399900,3709560,1995
265,43.55001831,-18.095,18.7496,4.371610293,400140,3709560,1995
266,49.3500061,-14.7422,3.9099,-0.045084968,401490,3709560,1995
267,45.45001221,-17.8823,15.6958,-0.11447887,404910,3709560,1995
268,48.8500061,-6.8357,2.231,0.016761759,405660,3709560,1995
269,53.15002441,-8.0024,-0.1167,0.003435356,398640,3709530,1995
270,45.25,-19.2214,19.1674,0.897159952,399900,3709530,1995
271,46.05001831,-16.5193,6.9007,0.931781261,401640,3709530,1995
272,51.15002441,-11.5939,3.9336,0.11987419,402120,3709530,1995
273,47.25,-10.9566,4.472,0.312177612,404400,3709530,1995
274,52.75,-8.8892,2.2847,-0.001529078,395460,3709500,1995
275,50.95001221,-11.534,3.7944,0.170746234,395820,3709500,1995
276,48.55001831,-14.0618,7.7898,1.19027396,398790,3709500,1995
277,46.45001221,-12.526,5.2033,-0.262188455,400890,3709500,1995
278,47.15002441,-15.9581,6.4423,0.553360374,401610,3709500,1995
279,47.25,-11.2237,5.7163,0.384265785,404310,3709500,1995
280,46.55001831,-11.082,5.1771,0.525431715,404370,3709500,1995
281,44.8500061,-12.1516,12.5963,-1.001542802,405510,3709500,1995
282,51.45001221,-10.3956,3.4194,0.018436917,395640,3709470,1995
283,51.55001831,-9.3364,0.7418,-0.051525089,396270,3709470,1995
284,51.75,-10.9119,1.4189,-0.015351929,397650,3709470,1995
285,47.8500061,-15.6398,9.6062,-0.021008075,398940,3709470,1995
286,47.8500061,-11.2782,3.8295,0.214512051,400920,3709470,1995
287,48.65002441,-12.602,4.5618,-0.332871668,403050,3709470,1995
288,47.8500061,-14.3573,10.462,1.10801589,403680,3709470,1995
289,52.05001831,-9.8463,2.9331,0.190497068,395520,3709440,1995
290,49.05001831,-10.9911,5.4217,0.010204633,397080,3709440,1995
291,44.8500061,-18.9271,15.8823,1.617687163,399750,3709440,1995
292,45.95001221,-19.2219,12.8732,1.710192614,402540,3709440,1995
293,50.45001221,-10.802,1.5641,-0.001586886,396090,3709410,1995
294,52.15002441,-7.5748,-4.0753,0.25342762,397860,3709410,1995
295,50.3500061,-12.0446,1.7885,0.110673038,398550,3709410,1995
296,48.15002441,-12.7327,3.3774,0.222699327,400530,3709410,1995
297,44.65002441,-15.5566,10.0454,0.737505297,400800,3709410,1995
298,49.8500061,-8.5907,3.9306,-0.040416025,404010,3709410,1995
299,51.45001221,-9.8763,2.5446,0.110609703,395100,3709380,1995
300,47.65002441,-10.0676,4.642,0.48867243,397020,3709380,1995
301,50.55001831,-8.4824,1.8528,0.130779029,397320,3709380,1995
302,51.8500061,-9.46,0.964,-0.013192257,397560,3709380,1995
303,51.75,-9.8331,0.6998,0.000881668,397710,3709380,1995
304,49.05001831,-12.1152,5.8572,0.015061154,399330,3709380,1995
305,46.95001221,-13.8735,8.1076,0.779783005,399540,3709380,1995
306,45.3500061,-15.9393,8.55,0.062630798,400650,3709380,1995
307,44.55001831,-16.4208,10.535,1.70491443,400830,3709380,1995
308,47.45001221,-13.5502,7.0768,0.915645393,402150,3709380,1995
309,48.45001221,-10.5668,4.3861,0.51646385,404220,3709380,1995
310,47.75,-11.0478,4.5025,0.484279329,404250,3709380,1995
311,44.8500061,-17.6702,20.103,3.787157429,404850,3709380,1995
312,41.65002441,-19.557,25.9235,1.014567534,405450,3709380,1995
313,51.8500061,-9.6517,0.4235,0.005661061,397710,3709350,1995
314,44.65002441,-14.6396,1.9094,0.12395423,398370,3709350,1995
315,49.25,-11.9309,4.2186,-0.059757182,403080,3709350,1995
316,49.8500061,-9.4873,4.2306,0.041716201,404160,3709350,1995
317,50.55001831,-11.2812,4.2111,0.023001925,396360,3709320,1995
318,49.05001831,-11.5772,6.9624,0.316913598,396510,3709320,1995
319,48.3500061,-10.8418,5.0259,0.482810877,396840,3709320,1995
320,50.55001831,-8.4461,1.4425,0.027805984,397350,3709320,1995
321,51.25,-9.1645,0.9892,0.005380364,397530,3709320,1995
322,45.45001221,-18.0928,15.2073,1.959601612,399930,3709320,1995
323,48.15002441,-14.0537,4.044,0.179655486,401400,3709320,1995
324,45.65002441,-17.1601,11.9963,1.757314385,402570,3709320,1995
325,48.45001221,-16.9398,9.3275,0.51119229,403260,3709320,1995
326,49.05001831,-11.0026,6.7979,0.37773566,403920,3709320,1995
327,50.3500061,-10.2104,2.888,0.044439824,395220,3709290,1995
328,53.25,-7.1133,-5.8183,0.440678988,397890,3709290,1995
329,49.55001831,-10.1185,0.232,0.007758225,401040,3709290,1995
330,46.15002441,-14.7589,8.841,0.901239376,402630,3709290,1995
331,50.55001831,-10.7757,5.6621,-0.276351413,404130,3709290,1995
332,51.95001221,-9.1918,1.1093,0.10479511,396240,3709260,1995
333,46.8500061,-9.9156,3.9512,0.487312972,396990,3709260,1995
334,50.55001831,-8.8755,1.0965,-0.023873679,397440,3709260,1995
335,50.55001831,-8.9066,0.5239,0.010957022,397560,3709260,1995
336,49.8500061,-10.6457,3.3543,0.190178946,398880,3709260,1995
337,50.25,-12.1296,5.6774,-0.176648726,402780,3709260,1995
338,48.3500061,-14.899,10.4258,0.90865359,403620,3709260,1995
339,43.65002441,-18.6745,21.7494,3.44189655,405510,3709260,1995
340,51.55001831,-9.6018,0.6004,-0.023910667,396150,3709230,1995
341,49.55001831,-10.6806,3.3051,0.182274317,399240,3709230,1995
342,51.65002441,-10.207,2.4827,-0.334004093,399630,3709230,1995
343,48.65002441,-11.0575,2.09,-0.049954182,401010,3709230,1995
344,47.15002441,-14.4471,4.5913,0.43295492,401700,3709230,1995
345,48.75,-8.6188,1.3775,0.220763661,402930,3709230,1995
346,47.75,-11.9925,7.069,0.038145684,404190,3709230,1995
347,47.55001831,-11.7808,5.2673,0.296254058,396930,3709200,1995
348,49.75,-10.6783,4.2144,0.019250465,398700,3709200,1995
349,50.95001221,-9.7136,1.286,-0.155201314,399630,3709200,1995
350,44.65002441,-18.1011,13.0175,2.068324983,400560,3709200,1995
351,53.15002441,-8.612,-5.335,0.306724933,401160,3709200,1995
352,51.05001831,-12.5779,-0.5943,-0.003572211,401340,3709200,1995
353,47.8500061,-13.7391,9.6694,0.703123957,403920,3709200,1995
354,43.25,-16.2547,15.9518,0.49555829,404670,3709200,1995
355,39.3500061,-28.3446,41.284,14.35215752,405210,3709200,1995
356,51.15002441,-7.7844,2.269,-0.124560039,395490,3709170,1995
357,51.55001831,-7.3199,1.3064,-0.000333533,395550,3709170,1995
358,52.15002441,-8.065,-0.4645,0.007853764,396180,3709170,1995
359,52.45001221,-9.7657,-3.9244,0.251226465,401100,3709170,1995
360,47.95001221,-8.6803,1.4505,0.025232407,402990,3709170,1995
361,47.15002441,-15.2841,10.947,0.417805593,403860,3709170,1995
362,45.25,-12.0694,7.2101,1.209122055,404190,3709170,1995
363,46.3500061,-15.79,14.2657,0.297005126,395220,3709140,1995
364,48.75,-10.55,7.5458,0.060462365,395400,3709140,1995
365,50.95001221,-10.7513,3.4089,-0.083512333,395850,3709140,1995
366,50.55001831,-11.4236,3.7336,-0.000695555,395880,3709140,1995
367,48.65002441,-11.0557,3.4587,0.096376635,396000,3709140,1995
368,51.75,-12.6326,-2.0076,0.20831565,401280,3709140,1995
369,46.3500061,-13.5954,9.3521,0.476198201,403950,3709140,1995
370,41.65002441,-22.9014,30.2941,10.1560296,405390,3709140,1995
371,45.05001831,-17.001,15.9214,2.861072224,395190,3709110,1995
372,51.95001221,-6.4065,-1.5767,0.037135334,396330,3709110,1995
373,51.25,-6.275,-0.0416,0.000424489,397260,3709110,1995
374,50.25,-8.9758,-0.9914,-0.002350819,398280,3709110,1995
375,51.15002441,-10.2387,2.6397,-0.017649544,398940,3709110,1995
376,48.3500061,-13.9332,6.4923,0.119797753,399810,3709110,1995
377,50.65002441,-11.5989,2.5893,0.009148758,400290,3709110,1995
378,45.05001831,-17.2562,13.3854,2.949043193,400530,3709110,1995
379,49.15002441,-12.1169,0.9291,0.044053365,401910,3709110,1995
380,50.75,-12.3206,4.7491,-0.279375972,402540,3709110,1995
381,50.45001221,-7.2204,1.789,0.12801536,395640,3709080,1995
382,45.75,-15.612,12.5535,1.905883683,400500,3709080,1995
383,50.75,-11.481,3.6368,-0.153405119,402540,3709080,1995
384,43.15002441,-15.4384,7.1136,1.987458241,405660,3709080,1995
385,44.05001831,-16.9627,18.2371,6.247757945,395310,3709050,1995
386,48.55001831,-12.997,1.4464,0.061004902,399990,3709050,1995
387,45.65002441,-18.9133,13.4208,1.064919682,400770,3709050,1995
388,47.05001831,-14.8114,5.2601,0.115718776,400920,3709050,1995
389,48.55001831,-14.7331,5.0695,0.275431699,401550,3709050,1995
390,49.15002441,-12.3264,1.0508,0.024324176,401760,3709050,1995
391,50.05001831,-8.3584,-1.1076,-0.040861431,402960,3709050,1995
392,40.8500061,-23.687,32.1759,11.63414561,405360,3709050,1995
393,50.95001221,-9.2438,2.67,-0.045530752,395790,3709020,1995
394,47.15002441,-9.3269,2.4798,0.22440417,396060,3709020,1995
395,49.3500061,-11.2088,2.6329,0.060891402,397710,3709020,1995
396,49.25,-10.8162,1.8672,0.073884195,397740,3709020,1995
397,49.95001221,-9.7673,-0.095,-0.001035767,397830,3709020,1995
398,51.8500061,-7.1723,-3.3123,0.259891035,398430,3709020,1995
399,49.75,-11.1667,3.1105,0.086596182,398850,3709020,1995
